index,timestamp,seq,ms,motor_angle_deg,motor_speed,CH0_volts,CH2_volts,CH3_volts,ellipse_angle_deg,ellipse_area_px2,frame_name,ch2_dv/dt,ch3_dv/dt,ch2_flag,ch3_flag
17666,1760815089.2068508,117341,1174932,0.0,10.0,-3.072000,-0.004875,0.001125,41.74,65890.5,1760815089206_frame_001873.jpg,0.450000,-0.450000,False,False
17667,1760815089.2070415,117342,1174942,0.0,10.0,-3.072000,-0.012375,0.001500,41.74,65890.5,1760815089206_frame_001873.jpg,-0.750000,0.037500,False,False
17668,1760815089.2268589,117343,1174952,0.0,10.0,-3.072000,-0.005625,0.006000,41.74,65890.5,1760815089206_frame_001873.jpg,0.675000,0.450000,False,False
17669,1760815089.241157,117344,1174962,0.0,10.0,-3.072000,-0.006000,0.006750,41.74,65890.5,1760815089206_frame_001873.jpg,-0.037500,0.075000,False,False
17670,1760815089.2509406,117345,1174972,0.0,10.0,-3.072000,-0.009375,0.006750,41.74,65890.5,1760815089206_frame_001873.jpg,-0.337500,0.000000,False,False
17671,1760815089.2543225,117346,1174982,0.0,10.0,-3.072000,-0.009375,0.003000,41.74,65890.5,1760815089206_frame_001873.jpg,0.000000,-0.375000,False,False
17672,1760815089.2690809,117347,1174992,0.0,10.0,-3.072000,-0.006000,0.005625,41.74,65890.5,1760815089206_frame_001873.jpg,0.337500,0.262500,False,False
17673,1760815089.2700236,117348,1175002,0.0,10.0,-3.072000,-0.012375,0.002250,41.74,65890.5,1760815089206_frame_001873.jpg,-0.637500,-0.337500,False,False
17674,1760815089.2767048,117349,1175012,0.0,10.0,-3.072000,-0.006000,0.002625,41.74,65890.5,1760815089206_frame_001873.jpg,0.637500,0.037500,False,False
17675,1760815089.2969544,117350,1175022,0.0,10.0,-3.072000,-0.010125,0.001125,40.93,67761.5,1760815089206_frame_001873.jpg,-0.412500,-0.150000,False,False
17676,1760815089.2972574,117351,1175032,0.0,10.0,-3.072000,-0.007500,0.002625,40.93,67761.5,1760815089206_frame_001873.jpg,0.262500,0.150000,False,False
17677,1760815089.3065517,117352,1175042,0.0,10.0,-3.072000,-0.008625,0.002625,40.93,67761.5,1760815089301_frame_001874.jpg,-0.112500,0.000000,False,False
17678,1760815089.3279927,117353,1175052,0.0,10.0,-3.072000,-0.007125,0.004500,40.93,67761.5,1760815089301_frame_001874.jpg,0.150000,0.187500,False,False
17679,1760815089.3307443,117354,1175062,0.0,10.0,-3.072000,-0.008625,0.002625,40.93,67761.5,1760815089301_frame_001874.jpg,-0.150000,-0.187500,False,False
17680,1760815089.3371186,117355,1175072,0.0,10.0,-3.072000,-0.008625,0.004500,40.93,67761.5,1760815089301_frame_001874.jpg,0.000000,0.187500,False,False
17681,1760815089.3609865,117356,1175082,0.0,10.0,-3.072000,-0.008625,0.007125,40.93,67761.5,1760815089301_frame_001874.jpg,0.000000,0.262500,False,False
17682,1760815089.364411,117357,1175092,0.0,10.0,-3.072000,-0.007125,-0.000375,40.93,67761.5,1760815089301_frame_001874.jpg,0.150000,-0.750000,False,False
17683,1760815089.3669932,117358,1175102,0.0,10.0,-3.072000,-0.007875,0.003000,40.93,67761.5,1760815089301_frame_001874.jpg,-0.075000,0.337500,False,False
17684,1760815089.3868985,117359,1175112,0.0,10.0,-3.072000,-0.009375,-0.000375,40.4,67020.0,1760815089301_frame_001874.jpg,-0.150000,-0.337500,False,False
17685,1760815089.387094,117360,1175122,0.0,10.0,-3.072000,-0.010125,0.003375,40.4,67020.0,1760815089301_frame_001874.jpg,-0.075000,0.375000,False,False
17686,1760815089.396603,117361,1175132,0.0,10.0,-3.072000,-0.004500,0.001125,40.4,67020.0,1760815089389_frame_001875.jpg,0.562500,-0.225000,False,False
17687,1760815089.4195824,117362,1175142,0.0,10.0,-3.072000,-0.008625,0.003375,40.4,67020.0,1760815089389_frame_001875.jpg,-0.412500,0.225000,False,False
17688,1760815089.4200714,117363,1175152,0.0,10.0,-3.072000,-0.010125,0.005250,40.4,67020.0,1760815089389_frame_001875.jpg,-0.150000,0.187500,False,False
17689,1760815089.4335597,117364,1175162,0.0,10.0,-3.072000,-0.005250,0.003000,40.4,67020.0,1760815089389_frame_001875.jpg,0.487500,-0.225000,False,False
17690,1760815089.4499702,117365,1175172,0.0,10.0,-3.072000,-0.009375,0.002250,40.4,67020.0,1760815089389_frame_001875.jpg,-0.412500,-0.075000,False,False
17691,1760815089.451294,117366,1175182,0.0,10.0,-3.072000,-0.010125,0.003000,40.4,67020.0,1760815089389_frame_001875.jpg,-0.075000,0.075000,False,False
17692,1760815089.4567282,117367,1175192,0.0,10.0,-3.072000,-0.018375,0.004500,40.4,67020.0,1760815089389_frame_001875.jpg,-0.825000,0.150000,False,False
17693,1760815089.476924,117368,1175202,0.0,10.0,-3.072000,-0.003750,-0.000375,38.07,66482.5,1760815089389_frame_001875.jpg,1.462500,-0.487500,True,False
17694,1760815089.477116,117369,1175212,0.0,10.0,-3.072000,-0.010500,0.004500,38.07,66482.5,1760815089389_frame_001875.jpg,-0.675000,0.487500,False,False
17695,1760815089.4865544,117370,1175222,0.0,10.0,-3.072000,-0.007500,0.001125,38.07,66482.5,1760815089482_frame_001876.jpg,0.300000,-0.337500,False,False
17696,1760815089.5081062,117371,1175232,0.0,10.0,-3.072000,-0.009375,0.005250,38.07,66482.5,1760815089482_frame_001876.jpg,-0.187500,0.412500,False,False
17697,1760815089.5122328,117372,1175242,0.0,10.0,-3.072000,-0.007125,0.001125,38.07,66482.5,1760815089482_frame_001876.jpg,0.225000,-0.412500,False,False
17698,1760815089.5179129,117373,1175252,0.0,10.0,-3.072000,-0.010125,0.009000,38.07,66482.5,1760815089482_frame_001876.jpg,-0.300000,0.787500,False,False
17699,1760815089.5383668,117374,1175262,0.0,10.0,-3.072000,-0.010125,0.001500,38.07,66482.5,1760815089482_frame_001876.jpg,0.000000,-0.750000,False,False
17700,1760815089.538932,117375,1175272,0.0,10.0,-3.072000,-0.008625,0.001875,38.07,66482.5,1760815089482_frame_001876.jpg,0.150000,0.037500,False,False
17701,1760815089.5468936,117376,1175282,0.0,10.0,-3.072000,-0.008625,0.002625,38.07,66482.5,1760815089482_frame_001876.jpg,0.000000,0.075000,False,False
17702,1760815089.566972,117377,1175292,0.0,10.0,-3.072000,-0.004875,0.006000,38.38,65121.5,1760815089482_frame_001876.jpg,0.375000,0.337500,False,False
17703,1760815089.5671906,117378,1175302,0.0,10.0,-3.072000,-0.009000,0.002625,38.38,65121.5,1760815089482_frame_001876.jpg,-0.412500,-0.337500,False,False
17704,1760815089.5765746,117379,1175312,0.0,10.0,-3.072000,-0.012375,0.001125,38.38,65121.5,1760815089573_frame_001877.jpg,-0.337500,-0.150000,False,False
17705,1760815089.5984955,117380,1175322,0.0,10.0,-3.072000,-0.007500,0.002625,38.38,65121.5,1760815089573_frame_001877.jpg,0.487500,0.150000,False,False
17706,1760815089.6025765,117381,1175332,0.0,10.0,-3.072000,-0.009375,0.004875,38.38,65121.5,1760815089573_frame_001877.jpg,-0.187500,0.225000,False,False
17707,1760815089.618752,117382,1175342,0.0,10.0,-3.072000,-0.007875,-0.000375,38.38,65121.5,1760815089573_frame_001877.jpg,0.150000,-0.525000,False,False
17708,1760815089.6284246,117383,1175352,0.0,10.0,-3.072000,-0.008625,0.002250,38.38,65121.5,1760815089573_frame_001877.jpg,-0.075000,0.262500,False,False
17709,1760815089.6330118,117384,1175362,0.0,10.0,-3.072000,-0.013875,0.002250,38.38,65121.5,1760815089573_frame_001877.jpg,-0.525000,0.000000,False,False
17710,1760815089.639746,117385,1175372,0.0,10.0,-3.072000,-0.011625,-0.000750,38.38,65121.5,1760815089573_frame_001877.jpg,0.225000,-0.300000,False,False
17711,1760815089.6568713,117386,1175382,0.0,10.0,-3.072000,-0.006000,0.000750,35.93,66003.5,1760815089573_frame_001877.jpg,0.562500,0.150000,False,False
17712,1760815089.6570668,117387,1175392,0.0,10.0,-3.072000,-0.007500,0.004500,35.93,66003.5,1760815089573_frame_001877.jpg,-0.150000,0.375000,False,False
17713,1760815089.6665392,117388,1175402,0.0,10.0,-3.072000,-0.009375,0.002625,35.93,66003.5,1760815089573_frame_001877.jpg,-0.187500,-0.187500,False,False
17714,1760815089.6951017,117389,1175412,0.0,10.0,-3.072000,-0.012375,-0.001875,35.93,66003.5,1760815089673_frame_001878.jpg,-0.300000,-0.450000,False,False
17715,1760815089.6956937,117390,1175422,0.0,10.0,-3.072000,-0.008625,-0.000375,35.93,66003.5,1760815089673_frame_001878.jpg,0.375000,0.150000,False,False
17716,1760815089.6973665,117391,1175432,0.0,10.0,-3.072000,-0.007875,0.001125,35.93,66003.5,1760815089673_frame_001878.jpg,0.075000,0.150000,False,False
17717,1760815089.7199457,117392,1175442,0.0,10.0,-3.072000,-0.007875,0.001500,35.93,66003.5,1760815089673_frame_001878.jpg,0.000000,0.037500,False,False
17718,1760815089.720462,117393,1175452,0.0,10.0,-3.072000,-0.007500,-0.000375,35.93,66003.5,1760815089673_frame_001878.jpg,0.037500,-0.187500,False,False
17719,1760815089.7289376,117394,1175462,0.0,10.0,-3.072000,-0.008625,0.002250,35.93,66003.5,1760815089673_frame_001878.jpg,-0.112500,0.262500,False,False
17720,1760815089.7472177,117395,1175472,0.0,10.0,-3.072000,-0.010125,0.003375,37.67,67066.5,1760815089673_frame_001878.jpg,-0.150000,0.112500,False,False
17721,1760815089.7476647,117396,1175482,0.0,10.0,-3.072000,0.000000,0.001500,37.67,67066.5,1760815089673_frame_001878.jpg,1.012500,-0.187500,True,False
17722,1760815089.7565804,117397,1175492,0.0,10.0,-3.072000,-0.003000,0.003000,37.67,67066.5,1760815089673_frame_001878.jpg,-0.300000,0.150000,False,False
17723,1760815089.7854538,117398,1175502,0.0,10.0,-3.072000,-0.009375,0.006000,37.67,67066.5,1760815089764_frame_001879.jpg,-0.637500,0.300000,False,False
17724,1760815089.7859743,117399,1175512,0.0,10.0,-3.072000,-0.011250,0.003000,37.67,67066.5,1760815089764_frame_001879.jpg,-0.187500,-0.300000,False,False
17725,1760815089.7880898,117400,1175522,0.0,10.0,-3.072000,-0.010125,0.001125,37.67,67066.5,1760815089764_frame_001879.jpg,0.112500,-0.187500,False,False
17726,1760815089.811437,117401,1175532,0.0,10.0,-3.072000,-0.009375,0.000375,37.67,67066.5,1760815089764_frame_001879.jpg,0.075000,-0.075000,False,False
17727,1760815089.8161583,117402,1175542,0.0,10.0,-3.072000,-0.009000,0.003375,37.67,67066.5,1760815089764_frame_001879.jpg,0.037500,0.300000,False,False
17728,1760815089.820197,117403,1175552,0.0,10.0,-3.072000,-0.010125,0.002250,37.67,67066.5,1760815089764_frame_001879.jpg,-0.112500,-0.112500,False,False
17729,1760815089.8364131,117404,1175562,0.0,10.0,-3.072000,-0.009000,-0.000375,37.67,67066.5,1760815089764_frame_001879.jpg,0.112500,-0.262500,False,False
17730,1760815089.8371909,117405,1175572,0.0,10.0,-3.072000,-0.005625,-0.000375,39.13,67008.5,1760815089764_frame_001879.jpg,0.337500,0.000000,False,False
17731,1760815089.8465421,117406,1175582,0.0,10.0,-3.072000,-0.005625,0.003750,39.13,67008.5,1760815089764_frame_001879.jpg,0.000000,0.412500,False,False
17732,1760815089.866508,117407,1175592,0.0,10.0,-3.072000,-0.009375,0.002625,39.13,67008.5,1760815089859_frame_001880.jpg,-0.375000,-0.112500,False,False
17733,1760815089.8669713,117408,1175602,0.0,10.0,-3.072000,-0.009375,0.005625,39.13,67008.5,1760815089859_frame_001880.jpg,0.000000,0.300000,False,False
17734,1760815089.8813744,117409,1175612,0.0,10.0,-3.072000,-0.009000,0.004875,39.13,67008.5,1760815089859_frame_001880.jpg,0.037500,-0.075000,False,False
17735,1760815089.9040735,117410,1175622,0.0,10.0,-3.072000,-0.004125,0.001125,39.13,67008.5,1760815089859_frame_001880.jpg,0.487500,-0.375000,False,False
17736,1760815089.905849,117411,1175632,0.0,10.0,-3.072000,-0.007500,0.006375,39.13,67008.5,1760815089859_frame_001880.jpg,-0.337500,0.525000,False,False
17737,1760815089.9092908,117412,1175642,0.0,10.0,-3.072000,-0.008625,0.004500,39.13,67008.5,1760815089859_frame_001880.jpg,-0.112500,-0.187500,False,False
17738,1760815089.9266365,117413,1175652,0.0,10.0,-3.072000,0.000000,0.012000,39.13,67008.5,1760815089859_frame_001880.jpg,0.862500,0.750000,False,False
17739,1760815089.9270651,117414,1175662,0.0,10.0,-3.072000,-0.010500,0.001875,39.13,67008.5,1760815089859_frame_001880.jpg,-1.050000,-1.012500,False,False
17740,1760815089.936579,117415,1175672,0.0,10.0,-3.072000,-0.012375,-0.000375,38.82,66739.0,1760815089859_frame_001880.jpg,-0.187500,-0.225000,False,False
17741,1760815089.9674015,117416,1175682,0.0,10.0,-3.072000,-0.011250,0.000000,38.82,66739.0,1760815089945_frame_001881.jpg,0.112500,0.037500,False,False
17742,1760815089.9699845,117417,1175692,0.0,10.0,-3.072000,-0.008625,0.001125,38.82,66739.0,1760815089945_frame_001881.jpg,0.262500,0.112500,False,False
17743,1760815089.973977,117418,1175702,0.0,10.0,-3.072000,-0.013125,0.000375,38.82,66739.0,1760815089945_frame_001881.jpg,-0.450000,-0.075000,False,False
17744,1760815089.9923666,117419,1175712,0.0,10.0,-3.072000,-0.010125,0.003375,38.82,66739.0,1760815089945_frame_001881.jpg,0.300000,0.300000,False,False
17745,1760815089.9939544,117420,1175722,0.0,10.0,-3.072000,-0.012375,0.003000,38.82,66739.0,1760815089945_frame_001881.jpg,-0.225000,-0.037500,False,False
17746,1760815089.9998164,117421,1175732,0.0,10.0,-3.072000,-0.008625,0.001125,38.82,66739.0,1760815089945_frame_001881.jpg,0.375000,-0.187500,False,False
17747,1760815090.0170424,117422,1175742,0.0,10.0,-3.072000,-0.010500,0.006000,38.82,66739.0,1760815089945_frame_001881.jpg,-0.187500,0.487500,False,False
17748,1760815090.0174794,117423,1175752,0.0,10.0,-3.072000,-0.007875,-0.000375,38.82,66739.0,1760815089945_frame_001881.jpg,0.262500,-0.637500,False,False
17749,1760815090.026567,117424,1175762,0.0,10.0,-3.072000,-0.008625,0.000750,39.4,66333.0,1760815089945_frame_001881.jpg,-0.075000,0.112500,False,False
17750,1760815090.0465672,117425,1175772,0.0,10.0,-3.072000,-0.010125,-0.000375,39.4,66333.0,1760815090042_frame_001882.jpg,-0.150000,-0.112500,False,False
17751,1760815090.0471418,117426,1175782,0.0,10.0,-3.072000,-0.005250,-0.000375,39.4,66333.0,1760815090042_frame_001882.jpg,0.487500,0.000000,False,False
17752,1760815090.0687594,117427,1175792,0.0,10.0,-3.072000,-0.009375,0.003750,39.4,66333.0,1760815090042_frame_001882.jpg,-0.412500,0.412500,False,False
17753,1760815090.0800953,117428,1175802,0.0,10.0,-3.072000,-0.013875,-0.001125,39.4,66333.0,1760815090042_frame_001882.jpg,-0.450000,-0.487500,False,False
17754,1760815090.0919685,117429,1175812,0.0,10.0,-3.072000,-0.004125,0.002625,39.4,66333.0,1760815090042_frame_001882.jpg,0.975000,0.375000,False,False
17755,1760815090.0958261,117430,1175822,0.0,10.0,-3.072000,-0.009375,-0.000750,39.4,66333.0,1760815090042_frame_001882.jpg,-0.525000,-0.337500,False,False
17756,1760815090.1108925,117431,1175832,0.0,10.0,-3.072000,-0.010500,0.000000,39.4,66333.0,1760815090042_frame_001882.jpg,-0.112500,0.075000,False,False
17757,1760815090.1115332,117432,1175842,0.0,10.0,-3.072000,-0.004875,-0.000750,39.4,66333.0,1760815090042_frame_001882.jpg,0.562500,-0.075000,False,False
17758,1760815090.1169362,117433,1175852,0.0,10.0,-3.072000,-0.012375,0.000000,39.4,66333.0,1760815090042_frame_001882.jpg,-0.750000,0.075000,False,False
17759,1760815090.1366234,117434,1175862,0.0,10.0,-3.072000,-0.008625,-0.000375,36.62,67491.5,1760815090042_frame_001882.jpg,0.375000,-0.037500,False,False
17760,1760815090.1368182,117435,1175872,0.0,10.0,-3.072000,-0.010500,0.005250,36.62,67491.5,1760815090042_frame_001882.jpg,-0.187500,0.562500,False,False
17761,1760815090.146656,117436,1175882,0.0,10.0,-3.072000,-0.013125,0.001125,36.62,67491.5,1760815090139_frame_001883.jpg,-0.262500,-0.412500,False,False
17762,1760815090.1687648,117437,1175892,0.0,10.0,-3.072000,-0.007500,0.001500,36.62,67491.5,1760815090139_frame_001883.jpg,0.562500,0.037500,False,False
17763,1760815090.1735637,117438,1175902,0.0,10.0,-3.072000,-0.008250,0.004500,36.62,67491.5,1760815090139_frame_001883.jpg,-0.075000,0.300000,False,False
17764,1760815090.1832478,117439,1175912,0.0,10.0,-3.072000,-0.008625,0.002625,36.62,67491.5,1760815090139_frame_001883.jpg,-0.037500,-0.187500,False,False
17765,1760815090.198503,117440,1175922,0.0,10.0,-3.072000,-0.012375,0.001125,36.62,67491.5,1760815090139_frame_001883.jpg,-0.375000,-0.150000,False,False
17766,1760815090.2016315,117441,1175932,0.0,10.0,-3.072000,-0.007875,0.000000,36.62,67491.5,1760815090139_frame_001883.jpg,0.450000,-0.112500,False,False
17767,1760815090.2072465,117442,1175942,0.0,10.0,-3.072000,-0.007500,0.004500,36.62,67491.5,1760815090139_frame_001883.jpg,0.037500,0.450000,False,False
17768,1760815090.2266748,117443,1175952,0.0,10.0,-3.072000,-0.007875,0.001875,36.85,66276.0,1760815090139_frame_001883.jpg,-0.037500,-0.262500,False,False
17769,1760815090.2269435,117444,1175962,0.0,10.0,-3.072000,-0.007500,-0.004125,36.85,66276.0,1760815090139_frame_001883.jpg,0.037500,-0.600000,False,False
17770,1760815090.2366095,117445,1175972,0.0,10.0,-3.072000,-0.007125,0.006000,36.85,66276.0,1760815090233_frame_001884.jpg,0.037500,1.012500,False,True
17771,1760815090.2587094,117446,1175982,0.0,10.0,-3.072000,-0.007875,0.001125,36.85,66276.0,1760815090233_frame_001884.jpg,-0.075000,-0.487500,False,False
17772,1760815090.2649817,117447,1175992,0.0,10.0,-3.072000,-0.010125,0.002250,36.85,66276.0,1760815090233_frame_001884.jpg,-0.225000,0.112500,False,False
17773,1760815090.2688148,117448,1176002,0.0,10.0,-3.072000,-0.009000,0.000750,36.85,66276.0,1760815090233_frame_001884.jpg,0.112500,-0.150000,False,False
17774,1760815090.2910311,117449,1176012,0.0,10.0,-3.072000,-0.007125,0.001125,36.85,66276.0,1760815090233_frame_001884.jpg,0.187500,0.037500,False,False
17775,1760815090.291526,117450,1176022,0.0,10.0,-3.072000,-0.011250,0.001125,36.85,66276.0,1760815090233_frame_001884.jpg,-0.412500,0.000000,False,False
17776,1760815090.2989557,117451,1176032,0.0,10.0,-3.072000,-0.009375,0.000750,36.85,66276.0,1760815090233_frame_001884.jpg,0.187500,-0.037500,False,False
17777,1760815090.3167088,117452,1176042,0.0,10.0,-3.072000,-0.010125,0.000375,37.27,68195.0,1760815090233_frame_001884.jpg,-0.075000,-0.037500,False,False
17778,1760815090.3170066,117453,1176052,0.0,10.0,-3.072000,-0.009375,0.001125,37.27,68195.0,1760815090233_frame_001884.jpg,0.075000,0.075000,False,False
17779,1760815090.3266761,117454,1176062,0.0,10.0,-3.072000,-0.008625,-0.001125,37.27,68195.0,1760815090233_frame_001884.jpg,0.075000,-0.225000,False,False
17780,1760815090.3516946,117455,1176072,0.0,10.0,-3.072000,-0.010500,0.000750,37.27,68195.0,1760815090330_frame_001885.jpg,-0.187500,0.187500,False,False
17781,1760815090.3539567,117456,1176082,0.0,10.0,-3.072000,-0.009375,0.006750,37.27,68195.0,1760815090330_frame_001885.jpg,0.112500,0.600000,False,False
17782,1760815090.3604941,117457,1176092,0.0,10.0,-3.072000,-0.018375,0.001125,37.27,68195.0,1760815090330_frame_001885.jpg,-0.900000,-0.562500,False,False
17783,1760815090.3824084,117458,1176102,0.0,10.0,-3.072000,-0.006000,-0.000375,37.27,68195.0,1760815090330_frame_001885.jpg,1.237500,-0.150000,True,False
17784,1760815090.385962,117459,1176112,0.0,10.0,-3.072000,-0.010125,0.000375,37.27,68195.0,1760815090330_frame_001885.jpg,-0.412500,0.075000,False,False
17785,1760815090.3927352,117460,1176122,0.0,10.0,-3.072000,-0.010875,0.000750,37.27,68195.0,1760815090330_frame_001885.jpg,-0.075000,0.037500,False,False
17786,1760815090.4066067,117461,1176132,0.0,10.0,-3.072000,-0.007875,0.001125,37.27,68195.0,1760815090330_frame_001885.jpg,0.300000,0.037500,False,False
17787,1760815090.406925,117462,1176142,0.0,10.0,-3.072000,-0.007500,0.002625,37.27,68195.0,1760815090330_frame_001885.jpg,0.037500,0.150000,False,False
17788,1760815090.416622,117463,1176152,0.0,10.0,-3.072000,-0.008250,0.000375,38.06,68355.5,1760815090330_frame_001885.jpg,-0.075000,-0.225000,False,False
17789,1760815090.4365683,117464,1176162,0.0,10.0,-3.072000,-0.005250,0.000000,38.06,68355.5,1760815090435_frame_001886.jpg,0.300000,-0.037500,False,False
17790,1760815090.4367583,117465,1176172,0.0,10.0,-3.072000,-0.007875,-0.000375,38.06,68355.5,1760815090435_frame_001886.jpg,-0.262500,-0.037500,False,False
17791,1760815090.4587307,117466,1176182,0.0,10.0,-3.072000,-0.009000,0.003000,38.06,68355.5,1760815090435_frame_001886.jpg,-0.112500,0.337500,False,False
17792,1760815090.4692636,117467,1176192,0.0,10.0,-3.072000,-0.007875,0.000000,38.06,68355.5,1760815090435_frame_001886.jpg,0.112500,-0.300000,False,False
17793,1760815090.4744413,117468,1176202,0.0,10.0,-3.072000,-0.007500,0.000750,38.06,68355.5,1760815090435_frame_001886.jpg,0.037500,0.075000,False,False
17794,1760815090.4846153,117469,1176212,0.0,10.0,-3.072000,-0.010500,-0.000375,38.06,68355.5,1760815090435_frame_001886.jpg,-0.300000,-0.112500,False,False
17795,1760815090.498357,117470,1176222,0.0,10.0,-3.072000,-0.007500,0.004500,38.06,68355.5,1760815090435_frame_001886.jpg,0.300000,0.487500,False,False
17796,1760815090.5017085,117471,1176232,0.0,10.0,-3.072000,-0.010125,0.000750,38.06,68355.5,1760815090435_frame_001886.jpg,-0.262500,-0.375000,False,False
17797,1760815090.5068462,117472,1176242,0.0,10.0,-3.072000,-0.009375,-0.000375,38.06,68355.5,1760815090435_frame_001886.jpg,0.075000,-0.112500,False,False
17798,1760815090.526536,117473,1176252,0.0,10.0,-3.072000,-0.004500,0.001125,39.55,66733.5,1760815090435_frame_001886.jpg,0.487500,0.150000,False,False
17799,1760815090.5267782,117474,1176262,0.0,10.0,-3.072000,-0.010500,0.000000,39.55,66733.5,1760815090435_frame_001886.jpg,-0.600000,-0.112500,False,False
17800,1760815090.536643,117475,1176272,0.0,10.0,-3.072000,-0.012375,0.001125,39.55,66733.5,1760815090528_frame_001887.jpg,-0.187500,0.112500,False,False
17801,1760815090.5596552,117476,1176282,0.0,10.0,-3.072000,-0.009375,0.006750,39.55,66733.5,1760815090528_frame_001887.jpg,0.300000,0.562500,False,False
17802,1760815090.56433,117477,1176292,0.0,10.0,-3.072000,-0.009000,0.000375,39.55,66733.5,1760815090528_frame_001887.jpg,0.037500,-0.637500,False,False
17803,1760815090.5780091,117478,1176302,0.0,10.0,-3.072000,-0.008625,0.002625,39.55,66733.5,1760815090528_frame_001887.jpg,0.037500,0.225000,False,False
17804,1760815090.5888019,117479,1176312,0.0,10.0,-3.072000,-0.018375,0.001875,39.55,66733.5,1760815090528_frame_001887.jpg,-0.975000,-0.075000,False,False
17805,1760815090.593346,117480,1176322,0.0,10.0,-3.072000,-0.008625,-0.000375,39.55,66733.5,1760815090528_frame_001887.jpg,0.975000,-0.225000,False,False
17806,1760815090.5972672,117481,1176332,0.0,10.0,-3.072000,-0.007875,0.006375,39.55,66733.5,1760815090528_frame_001887.jpg,0.075000,0.675000,False,False
17807,1760815090.6166055,117482,1176342,0.0,10.0,-3.072000,0.000000,0.000750,33.6,66047.5,1760815090528_frame_001887.jpg,0.787500,-0.562500,False,False
17808,1760815090.6168485,117483,1176352,0.0,10.0,-3.072000,-0.007875,-0.000375,33.6,66047.5,1760815090528_frame_001887.jpg,-0.787500,-0.112500,False,False
17809,1760815090.6267333,117484,1176362,0.0,10.0,-3.072000,-0.009750,-0.000375,33.6,66047.5,1760815090528_frame_001887.jpg,-0.187500,0.000000,False,False
17810,1760815090.6491013,117485,1176372,0.0,10.0,-3.072000,-0.010125,0.006375,33.6,66047.5,1760815090627_frame_001888.jpg,-0.037500,0.675000,False,False
17811,1760815090.6512773,117486,1176382,0.0,10.0,-3.072000,-0.010500,0.005625,33.6,66047.5,1760815090627_frame_001888.jpg,-0.037500,-0.075000,False,False
17812,1760815090.6589808,117487,1176392,0.0,10.0,-3.072000,-0.007875,-0.000375,33.6,66047.5,1760815090627_frame_001888.jpg,0.262500,-0.600000,False,False
17813,1760815090.681133,117488,1176402,0.0,10.0,-3.072000,-0.006000,0.001500,33.6,66047.5,1760815090627_frame_001888.jpg,0.187500,0.187500,False,False
17814,1760815090.6847398,117489,1176412,0.0,10.0,-3.072000,-0.007875,0.003375,33.6,66047.5,1760815090627_frame_001888.jpg,-0.187500,0.187500,False,False
17815,1760815090.688816,117490,1176422,0.0,10.0,-3.072000,-0.007875,0.006000,33.6,66047.5,1760815090627_frame_001888.jpg,0.000000,0.262500,False,False
17816,1760815090.706594,117491,1176432,0.0,10.0,-3.072000,-0.010125,0.006750,31.34,64771.5,1760815090627_frame_001888.jpg,-0.225000,0.075000,False,False
17817,1760815090.706792,117492,1176442,0.0,10.0,-3.072000,-0.012375,-0.000375,31.34,64771.5,1760815090627_frame_001888.jpg,-0.225000,-0.712500,False,False
17818,1760815090.7167053,117493,1176452,0.0,10.0,-3.072000,-0.008625,0.001125,31.34,64771.5,1760815090627_frame_001888.jpg,0.375000,0.150000,False,False
17819,1760815090.7405357,117494,1176462,0.0,10.0,-3.072000,-0.009375,0.005250,31.34,64771.5,1760815090718_frame_001889.jpg,-0.075000,0.412500,False,False
17820,1760815090.7452228,117495,1176472,0.0,10.0,-3.072000,-0.010125,0.001125,31.34,64771.5,1760815090718_frame_001889.jpg,-0.075000,-0.412500,False,False
17821,1760815090.749289,117496,1176482,0.0,10.0,-3.072000,-0.012375,0.000750,31.34,64771.5,1760815090718_frame_001889.jpg,-0.225000,-0.037500,False,False
17822,1760815090.7706304,117497,1176492,0.0,10.0,-3.072000,-0.007875,0.001125,31.34,64771.5,1760815090718_frame_001889.jpg,0.450000,0.037500,False,False
17823,1760815090.772729,117498,1176502,0.0,10.0,-3.072000,-0.008625,0.000375,31.34,64771.5,1760815090718_frame_001889.jpg,-0.075000,-0.075000,False,False
17824,1760815090.7779698,117499,1176512,0.0,10.0,-3.072000,-0.007500,0.003750,31.34,64771.5,1760815090718_frame_001889.jpg,0.112500,0.337500,False,False
17825,1760815090.7966032,117500,1176522,0.0,10.0,-3.072000,0.000000,0.001125,34.18,65038.0,1760815090718_frame_001889.jpg,0.750000,-0.262500,False,False
17826,1760815090.7967975,117501,1176532,0.0,10.0,-3.072000,-0.009375,0.001125,34.18,65038.0,1760815090718_frame_001889.jpg,-0.937500,0.000000,False,False
17827,1760815090.8068802,117502,1176542,0.0,10.0,-3.072000,-0.008625,0.003000,34.18,65038.0,1760815090718_frame_001889.jpg,0.075000,0.187500,False,False
17828,1760815090.832708,117503,1176552,0.0,10.0,-3.072000,-0.007500,0.000750,34.18,65038.0,1760815090811_frame_001890.jpg,0.112500,-0.225000,False,False
17829,1760815090.838045,117504,1176562,0.0,10.0,-3.072000,-0.009375,0.006000,34.18,65038.0,1760815090811_frame_001890.jpg,-0.187500,0.525000,False,False
17830,1760815090.841681,117505,1176572,0.0,10.0,-3.072000,-0.010875,0.002625,34.18,65038.0,1760815090811_frame_001890.jpg,-0.150000,-0.337500,False,False
